# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
6.991530931538809668e-01,4.228042437037229234e-02,4.309159545621484315e-04,1.883489834120256612e+00,-8.041324347422488472e+00,-5.833932838075082949e-02,1.376428192673979367e-01,0.000000000000000000e+00
6.996730260580794614e-01,9.493077126137258737e-02,3.599776050958079180e-04,2.064936085325317361e+00,-7.405319635634340258e+00,-4.521049436130969434e-02,2.365362337902657541e-01,0.000000000000000000e+00
7.004948659747988193e-01,1.030426030729396508e-01,3.463058582858599037e-04,2.312617164461150399e+00,-8.381647416948306173e+00,9.702146462743030386e-02,-1.969918933428392027e-01,0.000000000000000000e+00
6.992912755974459715e-01,7.861285030326610468e-02,3.885373592298499109e-04,2.830324546295480026e+00,-8.178641656022461959e+00,-2.265191664400863503e-01,4.026955857520083115e-01,0.000000000000000000e+00
6.988790832189749613e-01,3.726050899183098730e-01,1.312041071627617368e-04,1.940924705604134992e+00,-8.495628197186732677e+00,-3.984422562214696983e-02,1.872312241399886126e-02,0.000000000000000000e+00
7.009943731585901450e-01,1.050682221222485890e-01,3.397719498247212585e-04,2.950146626347461165e+00,-7.864635512079342305e+00,-1.369955801335178136e-01,3.073425528966446940e-01,0.000000000000000000e+00
6.996822581894649451e-01,2.673921802731663022e-01,1.514243978489046105e-04,2.594336686917010137e+00,-7.912340926412529285e+00,-3.434678821298911000e-01,6.566999365687103962e-01,0.000000000000000000e+00
7.032525748748973404e-01,1.206188589377939380e+00,5.515928428672962626e-05,1.346301570309323292e+00,-8.211068117112796827e+00,-2.494868575902270680e-01,4.365497582599341952e-01,0.000000000000000000e+00
6.999404850330102068e-01,1.168184097668043320e+00,5.664081932428936941e-05,2.058356457166019116e+00,-8.570920746697121118e+00,-1.934941006626370585e-01,2.701208642815687289e-01,0.000000000000000000e+00
6.985142296173049159e-01,6.312836988592834819e-02,3.975924632319647743e-04,1.275802239029801166e+00,-7.438438122416702214e+00,-7.551409114307197634e-02,2.828946331544111015e-01,0.000000000000000000e+00
6.996905468101709547e-01,3.085516072407674670e-01,1.427046826509328057e-04,1.420170118926897818e+00,-7.330551855669431127e+00,5.929772767272611933e-02,6.931895270549155719e-02,0.000000000000000000e+00
6.991331473403149532e-01,1.339566828801338760e-01,2.981072475996802171e-04,1.658904501593022385e+00,-8.622122435199500501e+00,-2.025706209650831868e-01,2.759605061920395452e-01,0.000000000000000000e+00
7.001581483174915688e-01,4.087156198619926878e-02,4.176577781954292552e-04,1.418882574960272480e+00,-8.002719005292243892e+00,2.166963976576002648e-01,-3.318949353769425903e-01,0.000000000000000000e+00
7.006265249475508439e-01,1.420037172162313677e-01,2.874758850581948994e-04,7.307016843964508901e-01,-7.618089175445485139e+00,-1.550894183018226846e-01,3.859551200234762613e-01,0.000000000000000000e+00
6.992438401748048982e-01,7.742507788639842181e-02,3.925108633076383703e-04,1.704234371018283678e+00,-7.502363553243169392e+00,-1.112530280291335605e-01,3.326203395777839744e-01,0.000000000000000000e+00
6.991814788206638376e-01,1.022532890636371899e-01,3.477878102170048791e-04,2.334823734150371699e+00,-8.545555484064859542e+00,-3.585180736046613692e-01,5.612983395053097180e-01,0.000000000000000000e+00
6.980184646837021001e-01,7.632805568280361108e-02,3.925694280610108472e-04,1.710029573546548054e+00,-8.529529479902770106e+00,1.388699971900674845e-01,-2.977353512606379926e-01,0.000000000000000000e+00
6.988792415596045693e-01,7.186598464170612655e-02,3.767086742322925679e-04,2.340626996052605158e+00,-8.621377350100830839e+00,-1.368327296611491495e-01,1.626142073166651769e-01,0.000000000000000000e+00
6.991297153001144737e-01,2.427872601861408852e-01,1.578929819273989274e-04,2.245088789928028294e+00,-8.534317659742708173e+00,2.111385388244046979e-01,-4.238744692990089047e-01,0.000000000000000000e+00
7.005612475024852737e-01,1.755011338498841944e-01,2.577439012560090608e-04,7.822720599522748897e-01,-8.320686950362032874e+00,-1.853282015856491105e-01,3.042610765372092407e-01,0.000000000000000000e+00
7.011170511636689584e-01,1.311089680777529354e-01,3.012322891512040301e-04,3.332418973471893420e-01,-7.952618834007925130e+00,-1.929596995368250134e-01,3.878484469571596982e-01,0.000000000000000000e+00
6.996628732441532161e-01,1.793103028504198504e-01,2.534280451155440455e-04,8.632631644734080067e-01,-7.463728797716838059e+00,2.214094230299733790e-01,-2.373286850381676472e-01,0.000000000000000000e+00
7.008868015266953577e-01,4.129994797154631914e-02,4.256283418300002845e-04,1.957304961439148894e+00,-7.757793980319938498e+00,7.935491536479021002e-02,-4.747698652958720622e-02,0.000000000000000000e+00
7.007982423096782432e-01,7.441852635705634156e-02,3.939372495671296772e-04,1.452330143849487554e+00,-8.446283910268668649e+00,1.263955279173853974e-01,-2.601904936408264146e-01,0.000000000000000000e+00
7.004958321466508986e-01,1.432893682389148604e-01,2.885838951021909063e-04,1.281866356720589462e+00,-8.782290011406935548e+00,1.020728177610648046e-01,-2.821920252954586705e-01,0.000000000000000000e+00
6.991786752242791225e-01,1.148989685785048315e-01,3.260169138042997975e-04,1.671837097551360563e+00,-8.867722320097580990e+00,-3.555943802462130376e-03,-1.158557144605644323e-01,0.000000000000000000e+00
6.990686632962143099e-01,4.465873238134775158e-02,3.704835529174951652e-04,8.912498550580182366e-01,-8.042948298238268734e+00,-2.135773476170019503e-01,4.059456564360964803e-01,0.000000000000000000e+00
7.022194720750057906e-01,3.994283793295795582e-02,4.164202260398200818e-04,8.176859919048372616e-01,-8.372903338549329888e+00,-2.544273350725703708e-01,4.141402563559042904e-01,0.000000000000000000e+00
6.996615556554884874e-01,1.048817579776605002e-01,3.396747203971850894e-04,1.833593147829081005e+00,-8.559414711133463527e+00,-1.858858488626195515e-01,2.596939046465784884e-01,0.000000000000000000e+00
7.000433971404356193e-01,1.342602193587009718e-01,2.990029396409669038e-04,1.198304894727282299e+00,-7.889009667098436651e+00,4.245400794662808341e-02,-7.971198671586885581e-03,0.000000000000000000e+00
6.986331965816751088e-01,4.043802724398474352e-02,4.152424575264579290e-04,1.516029931392538277e+00,-8.824132156220780843e+00,6.200350183491912248e-02,-2.214846470791822508e-01,0.000000000000000000e+00
7.013782774182980573e-01,8.215587184346687111e-02,3.828303968548445787e-04,1.981317110816490201e+00,-8.066431362893000667e+00,-2.591213536532861461e-01,4.808712822323849001e-01,0.000000000000000000e+00
7.006634899647724568e-01,9.857406277966275499e-02,3.500589471579697190e-04,1.875478006591655200e+00,-8.316863987496482480e+00,-3.174347954390419058e-01,5.335983023413712889e-01,0.000000000000000000e+00
7.007271176673866009e-01,5.311365372316726591e-02,4.028822414411024314e-04,1.029856087588366220e+00,-7.891600691211869467e+00,-6.281884163641891783e-02,1.734837758268562569e-01,0.000000000000000000e+00
7.001247852493467372e-01,4.110984177234968118e-01,1.252058248070977888e-04,1.607119358581989843e-01,-8.513031908026604810e+00,-2.975795115410145852e-01,4.619459878088016391e-01,0.000000000000000000e+00
6.998363288212995359e-01,2.871413077234526434e-01,1.468319732358693811e-04,1.776850629143886806e+00,-8.860197312188594410e+00,8.742753689687327023e-03,-1.353789435104362227e-01,0.000000000000000000e+00
7.001048556375500942e-01,1.617325051174689776e-01,2.680845742533611480e-04,2.603471420514953838e+00,-7.845383076390758603e+00,3.316134112775258602e-01,-5.012604066700462324e-01,0.000000000000000000e+00
7.003708858827201178e-01,1.252005082282640069e-01,3.096157423837614083e-04,1.233237127375516495e+00,-7.365213495696700363e+00,2.241786379958735087e-02,1.266322252976512241e-01,0.000000000000000000e+00
7.011744201045972957e-01,1.259071253315100225e-01,3.090135845067116583e-04,1.660216902544678685e+00,-8.000603898095429045e+00,-3.429718031042940374e-01,6.383967047304351938e-01,0.000000000000000000e+00
6.971965706031585386e-01,1.067717783241393520e-01,3.390336376142133045e-04,9.822527424875155955e-01,-8.165485528278802363e+00,-2.046821151254727966e-01,3.675890247796000931e-01,0.000000000000000000e+00
6.991523611858780907e-01,1.054749447460299194e-01,3.425571546452935937e-04,1.666722418764511771e+00,-7.776770739280925326e+00,1.382083092755156117e-01,-1.530443142314295846e-01,0.000000000000000000e+00
6.990267336729555359e-01,9.971673399189356912e-02,3.511073457302352099e-04,1.398518403301514335e+00,-8.055679188251444245e+00,2.216021777585672758e-01,-3.509665540739703160e-01,0.000000000000000000e+00
7.025506840596826841e-01,2.894134417655650493e-01,1.468174857075879060e-04,2.018260802162739065e+00,-8.586411857309254714e+00,9.958504435105436370e-02,-2.403627366910920660e-01,0.000000000000000000e+00
6.991824728498117203e-01,7.933059012707194269e-02,3.881003213013199693e-04,1.996722651575699281e+00,-8.517964123948345900e+00,2.620919556027436759e-01,-5.095795169856347506e-01,0.000000000000000000e+00
6.992222785367643301e-01,1.498456345456745387e-01,2.798823265877127802e-04,1.546379457319663420e+00,-7.791718271247905392e+00,-1.981357542611736355e-02,1.186902891432236318e-01,0.000000000000000000e+00
6.998161399046064490e-01,4.031541034561540032e-02,4.316753034484776251e-04,1.698568481409236108e+00,-8.035047530484590084e+00,1.366830243039550141e-01,-1.995975935865814954e-01,0.000000000000000000e+00
7.000743844296203333e-01,4.095998659029731481e-02,4.078611804617124988e-04,1.848719105368884508e+00,-7.619321164412062863e+00,7.043284581393796651e-02,-5.367438147209187965e-03,0.000000000000000000e+00
7.000226118848003054e-01,1.083296186259867233e-01,3.354933935654335741e-04,2.047974790409424983e+00,-7.618978410715344651e+00,-2.601630322745504542e-01,5.684703811937183993e-01,0.000000000000000000e+00
6.986471275624805966e-01,4.098926264143987197e-02,4.187852086688963128e-04,1.041086884525744161e+00,-8.435450416073949853e+00,3.252371342109179331e-01,-6.032806680610802719e-01,0.000000000000000000e+00
6.992943938163568296e-01,1.591273137853948250e-01,2.685825078285616029e-04,1.795719153631550657e+00,-7.890067597196454230e+00,-1.302266609764042571e-01,2.910104589646173023e-01,0.000000000000000000e+00
7.007365642967142705e-01,4.193293206391741218e-02,4.286377384360519935e-04,1.438514895280035510e+00,-8.571013082537030314e+00,-1.974320024778271343e-01,2.768080568280126275e-01,0.000000000000000000e+00
6.990467260789546833e-01,9.956829057920464632e-02,3.504887895729123510e-04,1.704346045566319301e+00,-7.585157106606960298e+00,-1.784332864219509429e-02,1.543725878755126402e-01,0.000000000000000000e+00
7.008438033518824550e-01,3.842366956240163001e-01,1.294171457495016853e-04,6.325254945069165302e-01,-7.388732993983304631e+00,1.968888482459186240e-01,-1.797666634679481734e-01,0.000000000000000000e+00
7.002547848977189737e-01,7.266932976593183657e-02,3.816827394949512723e-04,1.880077760278551890e+00,-8.056436536830149819e+00,2.605199849233182374e-01,-4.179045510325820056e-01,0.000000000000000000e+00
6.991878739637792384e-01,5.139032070210284298e-01,1.103554969072605607e-04,1.398223646235163375e+00,-8.657534605840652375e+00,1.848820856537919388e-02,-1.137489525132856366e-01,0.000000000000000000e+00
7.007663788815710060e-01,1.049251830479626807e-01,3.435463865095651510e-04,2.509154080637081119e+00,-8.327361944081598466e+00,-8.931652988317460851e-03,-3.340726281675632930e-03,0.000000000000000000e+00
6.985826727153020554e-01,6.851857506738087689e-02,4.010603472425670695e-04,1.420026565229061788e+00,-7.841037041306743838e+00,-2.658006037110343528e-02,1.208154915529715129e-01,0.000000000000000000e+00
7.004508982634500835e-01,4.211948606897109038e-02,4.223074722551787771e-04,2.862420235137336011e+00,-8.766147453419691260e+00,-2.569241119101278725e-01,3.433197086594444447e-01,0.000000000000000000e+00
6.984095066936412133e-01,1.154792048810348443e-01,3.254130182146748682e-04,8.602928680836035014e-01,-7.942759054787650541e+00,-3.445257359039172740e-01,6.527519217354620373e-01,0.000000000000000000e+00
6.989466609147007015e-01,4.075485160722700645e-02,4.201869955928996987e-04,1.525122218197380308e-01,-8.132991352714444844e+00,-3.858860617674200744e-01,6.876827147431218146e-01,0.000000000000000000e+00
7.004111588884802675e-01,3.948273238579775302e-01,1.275269151474959085e-04,1.547362271479140183e+00,-7.907488809827213139e+00,9.207904451914902810e-02,-9.786401292106082506e-02,0.000000000000000000e+00
6.998261486775138041e-01,9.930032432037821932e-02,3.516484542194554829e-04,7.749429546142654335e-01,-7.712740125051302797e+00,-8.527784074217997778e-02,2.466150477642911065e-01,0.000000000000000000e+00
6.983284465870650548e-01,4.614708373293534976e-02,3.809213993698566778e-04,8.534184319922921702e-01,-7.543373125515234534e+00,3.200117355542896336e-01,-4.234103529964292068e-01,0.000000000000000000e+00
6.989941491865253598e-01,4.094867340992724286e-02,4.235270967960832870e-04,2.217041995723430248e-01,-8.040725958316736310e+00,-2.520905723591482794e-01,4.729742468999001970e-01,0.000000000000000000e+00
6.994084333629737582e-01,5.446072918634362603e-01,1.064089732387851235e-04,1.762233873416174657e+00,-7.939855486303279974e+00,-3.425521000213485601e-01,6.498766145227768964e-01,0.000000000000000000e+00
7.003025912938901643e-01,4.308357926252694148e-02,4.119842664009355500e-04,2.273082481379034459e+00,-7.528231877676361705e+00,9.515834562413749698e-02,-3.012387722390084607e-02,0.000000000000000000e+00
7.009337790576191107e-01,1.373241851331170604e-01,2.922049514740708738e-04,2.281687262246476333e+00,-8.162762091501688744e+00,2.839942430965102307e-02,-3.657883657076323181e-02,0.000000000000000000e+00
7.004978492592952577e-01,1.004670122977981833e-01,3.481736563766581194e-04,1.009868328944736326e+00,-8.431906963618983397e+00,-4.711716246287564469e-02,4.325796384220578772e-02,0.000000000000000000e+00
6.996901110303445082e-01,1.137200342480515269e+00,5.791814462661462934e-05,2.317244326840604440e+00,-7.511839716660444033e+00,2.001186092865459010e-02,1.027781059575879202e-01,0.000000000000000000e+00
6.996119600181407439e-01,1.129703604609183232e-01,3.287990036011362153e-04,2.889671784495061235e+00,-8.543608672424433337e+00,-4.835338761113125439e-02,2.385036366483149831e-02,0.000000000000000000e+00
7.004098966853493646e-01,4.151123021154843468e-02,4.107362283604295032e-04,1.906082368035770580e+00,-8.237670685551005789e+00,-1.582798814034619139e-01,2.728125925510461736e-01,0.000000000000000000e+00
7.001934123636033291e-01,4.301355716017611630e-02,4.206460434315158138e-04,1.816820688382140059e+00,-7.987306531037181578e+00,-3.156422640810858660e-01,5.939323155183275915e-01,0.000000000000000000e+00
6.994084045822751561e-01,8.211711654832894169e-02,3.824107979427569738e-04,1.417743928804764852e+00,-7.991199517003394703e+00,-2.036451136753580637e-01,3.985300530573828715e-01,0.000000000000000000e+00
6.980230246470900957e-01,1.451096962625281761e-01,2.836479698829925933e-04,1.099231329953623382e+00,-7.670784301825814389e+00,-2.371216365178744345e-01,5.184733503317160430e-01,0.000000000000000000e+00
6.994452962108368421e-01,1.997846691557870480e-01,2.262199348825502773e-04,1.090874013487183936e+00,-8.859838154431503909e+00,-1.699734293033226817e-01,1.746363759325134379e-01,0.000000000000000000e+00
7.007717541584036480e-01,9.449504144811821105e-02,3.616165354250859294e-04,1.034911067634404214e+00,-8.710287421797564988e+00,-2.701648602287784473e-02,-4.518771822866649024e-02,0.000000000000000000e+00
6.994751637339531314e-01,9.455458575862114856e-02,3.598629133052710016e-04,7.772740158239014319e-01,-8.907509043059622655e+00,-1.057358548705625845e-01,5.388467129711162207e-02,0.000000000000000000e+00
6.998057874826579816e-01,1.196199984669772676e-01,3.183794762306992260e-04,1.454154950940977686e+00,-7.865107679828634346e+00,1.011565201403404335e-01,-1.052090759658170643e-01,0.000000000000000000e+00
7.006383631591635019e-01,1.255877026261179863e-01,3.067324561464147923e-04,4.564274571864029295e-01,-8.275908009560959400e+00,-2.611165984344576141e-01,4.438814212989452002e-01,0.000000000000000000e+00
6.975433497432447227e-01,7.154881578380637430e-01,8.600924481674116200e-05,1.266839062079961220e+00,-8.798548138451399936e+00,7.492802012621144203e-02,-2.389209747754772184e-01,0.000000000000000000e+00
7.002875532996679642e-01,4.027506227030886593e-02,4.297025160646861697e-04,1.662238378985940956e+00,-7.509120088862001552e+00,3.871931051984772720e-03,1.314875102333440682e-01,0.000000000000000000e+00
